scope	test_name	outcome	multiplicity
coverage	Dwell_NegativeStateClampsToZeroWithoutUnderflow	Passed	1
coverage	Dwell_OutOfPhase_DecaysButKeepsMarkerId	Passed	1
coverage	Dwell_OverCapacityStateSaturatesWithoutOverflow	Passed	1
coverage	EC001_AllAttributesMinimum_ValidVelocityReturned	Passed	1
coverage	EC001_AllMinAttributes_ProducesValidVelocity	Passed	1
coverage	EC002_AllAttributesMaximum_ValidVelocityClamped	Passed	1
coverage	EC002_AllMaxAttributes_ProducesValidVelocity	Passed	1
coverage	EC003_MinPower_SmallDistance_SpinIsValidNoNaN	Passed	1
coverage	EC003_PowerIntentExactlyZero_VelocityFloorApplied	Passed	1
coverage	EC004_PowerIntentExactlyOne_ValidResult	Passed	1
coverage	EC005_FullFatigue_ProducesValidVelocityClamped	Passed	1
coverage	EC005_MaxSpinCentreContact_ValidSpinAndReducedVelocity	Passed	1
coverage	EC006_MaxPressure_ErrorAngle_ClampedToMax	Passed	1
coverage	EC006_ZeroBodyLean_NoNaNInLaunchAngle	Passed	1
coverage	EC007_DifferentAgentIds_ProduceDifferentErrorDirections	Passed	1
coverage	EC008_BodyAngle180_ClampedTo90_MaxOrientationPenalty	Passed	1
coverage	EC008_NaNVelocityStub_ReturnsNaN	Passed	1
coverage	EC009_ErrorDirection_IsDeterministic	Passed	1
coverage	EC010_ErrorDirection_WithinSignedUnitRange	Passed	1
coverage	EC011_ErrorDirection_DifferentInputs_ProduceDifferentOutputs	Passed	1
coverage	EachScreenReadsItsCatalogueConstant	Passed	1
coverage	EachTeamsKeeperSlot_WearsNumberOne	Passed	1
coverage	EdgeCase_AgentAtPitchBoundary_BallPositionClamped	Passed	1
coverage	EdgeCase_AttributesAboveMaximum_ClampedTo20	Passed	1
coverage	EdgeCase_AttributesBelowMinimum_ClampedTo1	Passed	1
coverage	EdgeCase_BallHeightAboveGroundControlHeight_GuardFieldPopulated	Passed	1
coverage	EdgeCase_ExcessivePenetration_SeparationCapped	Passed	1
coverage	EdgeCase_GoalkeeperFlag_DoesNotAlterQuality	Passed	1
coverage	EdgeCase_GroundedAgentCollision_NoImpulseGenerated	Passed	1
coverage	EdgeCase_LooseBallOutcome_PossessingAgentIdIsNone	Passed	1
coverage	EdgeCase_MaxCollisionPairs_ProcessedWithoutOverflow	Passed	1
coverage	EdgeCase_NaNBallVelocity_DoesNotPropagateNaN	Passed	1
coverage	EdgeCase_NaNPosition_RecoveryWithoutCrash	Passed	1
coverage	EdgeCase_ZeroBallVelocity_UsesMinimumVelocityFloor	Passed	1
coverage	EdgeTrigger_ReArmCycle_FiresOncePerRisingEdge	Passed	1
coverage	EffectiveTicksPerSecond_IsTicksPerSecondTimesSpeedMultiplier	Passed	1
coverage	EliteMidfielder_VsNoviceDefender_MeasurableFovDifference	NotExecuted	1
coverage	EmptyAndCommentOnly_ParseToEmpty	Passed	1
coverage	EmptyAssemblyName_ThrowsAtConstruction	Passed	1
coverage	EmptyBuffer_ReturnsFallbackHold	Passed	1
coverage	EmptyClosure_Throws	Passed	1
coverage	EmptyKey_Throws	Passed	1
coverage	EmptyPath_Is400	Passed	1
coverage	EmptySectionHeader_Throws	Passed	1
coverage	EmptySectionOrKey_ThrowsArgumentException	Passed	1
coverage	EmptyView_ExposesEmptyCollections_NotNull	Passed	1
coverage	EmptyView_ReportsTheNoRestartSentinel_NotTeamZero	Passed	1
coverage	Empty_CommentOnly_And_Null_FailLoud	Passed	1
coverage	Empty_DoesNotMutateCallerArray	Passed	1
coverage	Empty_FewerThanTwoClubsOrDuplicate_Throws	Passed	1
coverage	Empty_HasNoEntries	Passed	1
coverage	Empty_RoundTripsAsAZeroClubBlock	Passed	1
coverage	EnableGkHeading_SetsTheFlag	Passed	1
coverage	Encode_AndDecode_ShareOneRangeRule	Passed	1
coverage	Encode_AndDecode_ShareTheCounterFloors	Passed	1
coverage	Encode_AttributeOutOfRange_FailsLoud	Passed	1
coverage	Encode_ByteLayout_MagicThenVersionThenLength	Passed	1
coverage	Encode_ChangesWithState	Passed	1
coverage	Encode_ClubAboveClubSquadSize_FailsLoud	Passed	1
coverage	Encode_ClubWithNoPlayers_FailsLoud	Passed	1
coverage	Encode_CrossClubDuplicatePlayerId_FailsLoud	Passed	1
coverage	Encode_DoesNotMutateTheCallersArrays	Passed	3
coverage	Encode_DuplicateClubId_FailsLoud	Passed	3
coverage	Encode_DuplicatePlayerId_FailsLoud	Passed	3
coverage	Encode_EmptyState_IsExactlyTheTwelveByteHeader	Passed	1
coverage	Encode_IncoherentState_FailsLoud_F1	Passed	1
coverage	Encode_IsCanonicalAndDoesNotMutateInputOrder	Passed	1
coverage	Encode_IsDeterministic_ForEqualStates	Passed	1
coverage	Encode_IsOrderIndependent_SameStateSameBytes	Passed	3
coverage	Encode_NegativeAge_FailsLoud	Passed	1
coverage	Encode_NegativeInjuryCount_FailsLoud	Passed	1
coverage	Encode_NegativeRecoveryRemaining_FailsLoud	Passed	1
coverage	Encode_NegativeTrainingFatigue_FailsLoud	Passed	1
coverage	Encode_NeverAdvancedSentinel_FailsLoud_ERR028014	Passed	1
coverage	Encode_NonAsciiFirstName_FailsLoud	Passed	1
coverage	Encode_NonAsciiLastName_FailsLoud	Passed	1
coverage	Encode_NullSet_FailsLoud	Passed	3
coverage	Encode_NullState_Throws	Passed	2
coverage	Encode_OfADecodedBlob_IsByteIdentical	Passed	3
coverage	Encode_PotentialAbilityAboveCeiling_FailsLoud	Passed	1
coverage	Encode_PotentialAbilityBelowFloor_FailsLoud	Passed	1
coverage	Encode_RejectsDuplicateClubIds	Passed	1
coverage	Encode_RejectsNegativeBudgetOrWageLiability	Passed	1
coverage	Encode_StatesBuiltThroughDifferentDisciplineRulesCallOrders_ProduceIdenticalBytes	Passed	1
coverage	Encode_UnboundClub_FailsLoud	Passed	3
coverage	Encode_UndefinedFocusOrdinal_FailsLoud	Passed	1
coverage	Encode_UndefinedPosition_FailsLoud	Passed	1
coverage	Encode_UndefinedSeverity_FailsLoud_F4	Passed	1
coverage	Encode_WeakFootOutOfRange_FailsLoud	Passed	1
coverage	Encode_WritesMagicThenVersion	Passed	1
coverage	EndToEnd_ChipShotProfile_ProducesElevatedLaunchAngle	NotExecuted	1
coverage	EndToEnd_DrivenShotProfile_ProducesLowAngleAndHighSpeed	NotExecuted	1
coverage	EndToEnd_TopCornerPlacement_ProducesCorrectAimDirection	NotExecuted	1
coverage	EndToEnd_WeakFootShot_HigherErrorAndLowerSpeedThanStrongFoot	NotExecuted	1
coverage	Enforce_NearTouchlineY_BallOnHighSide	Passed	1
coverage	Enforce_NearTouchlineY_BallOnLowSide	Passed	1
coverage	Enforce_PromotesAgentWhenBelowMinWidthHolders	Passed	1
coverage	Enforce_WeakSideOnNearSideCountsTowardWidthTotal	Passed	1
coverage	EnginePath_ConfiguresTheAvailabilityFilteredSquad	Passed	1
coverage	EnginePath_ExcludesASuspendedManagedPlayerFromTheFieldedEleven	Passed	1
coverage	EnginePath_ExcludesASuspendedOPPONENTPlayerToo	Passed	1
coverage	EnginePath_HandsBackTheFilteredElevensIds	Passed	1
coverage	EnginePath_OnAnUnwiredLoop_BootsExactlyAsBefore	Passed	1
coverage	EnginePath_SeedsMatchEntryFatigueOntoTheStartersItSelected	Passed	1
coverage	EngineScoringDiagnostic_ReportsWhatAMatchActuallyDoes	NotExecuted	1
coverage	Engine_HalfTimeDecision_FiresThroughLiveGate	Passed	1
coverage	Engine_LiveLadder_LeadingLate_StepsDefensive	Passed	1
coverage	Engine_LiveLadder_TrailingLate_StepsAttackingFromScoreState	Passed	1
coverage	Enqueue_DefaultCommand_ThrowsFailLoud	Passed	1
coverage	Enqueue_IsThreadSafe_AllCommandsCounted	Passed	1
coverage	Enqueue_UnknownKind_ThrowsBeforeCrossingThreadBoundary	Passed	1
coverage	EnsureWeakSide_EntityIdTieBreakLowerWins	Passed	1
coverage	EnsureWeakSide_NoAssignmentWhenPoolBelowThreshold	Passed	1
coverage	EnsureWeakSide_SelectsMaxDeviationAgent	Passed	1
coverage	EnsureWeakSide_SkipsRunnerAgents	Passed	1
coverage	EntryAt_IndexEqualToCount_Throws	Passed	1
coverage	EntryAt_NegativeIndex_Throws	Passed	1
coverage	EntryAt_OnEmptyState_Throws	Passed	1
coverage	EntryFatigue_IsIndexedBySquadLocal_NotByTeamSlot	Passed	1
coverage	EntryFatigue_IsPerTeam	Passed	1
coverage	EntryFatigue_LandsOnTheStartersAerobicReservoir	Passed	1
coverage	EntryFatigue_SurvivesASaveRestoreRoundTrip	Passed	1
coverage	EntryFor_AbsentKey_ReturnsACleanZeroRow	Passed	1
coverage	EntryFor_NegativePlayerId_ReturnsTheAllZeroKey_NotTheRequestedOne	Passed	1
coverage	EntryFor_NegativePlayerId_ReturnsTheZeroRow_WithoutThrowing	Passed	1
coverage	Entry_ClosedLoopScenarioUnderDifferentManifest_ThrowsArgumentException	Passed	1
coverage	Envelope_NaNRangeBound_ThrowsArgumentException	Passed	1
coverage	EnvironmentFingerprint_Stage0Dev_IsPlaceholder_AndMatchesPinnedSimdLevel	Passed	1
coverage	EnvironmentFingerprint_Stage0MonoCertified_CarriesRealHash_NotPlaceholder	Passed	1
coverage	EnvironmentFingerprint_WorkerCountMismatch_ReturnsEnvMismatch	Passed	1
coverage	Equals_TrueOnlyWhenAllFourFieldsMatch	Passed	1
coverage	ErrorCodes_AllInThe0x17NNBlock	Passed	1
coverage	ErrorCodes_DoNotCollideWithDeterministicSimBlock	Passed	1
coverage	ErrorCodes_HaveDistinctValues	Passed	1
coverage	ErrorOffset_CanCarryTheAimWideOfThePost	Passed	1
coverage	ErrorOffset_ScalesWithDistance	Passed	1
coverage	ErrorOffset_VerticalClamp_PreservesHighLaunchBaseTarget	Passed	1
coverage	EvaluateAndApplyOffside_DifferentTeamReceiver_NotSameTeamPassGuardIsCallerSide	Passed	1
coverage	EvaluateAndApplyOffside_OnsideReceiver_NoViolation	Passed	1
coverage	EvaluateAndApplyOffside_Violation_AwardsFreeKickToTheDefendingTeam	Passed	1
coverage	EvaluateAtSeasonEnd_AgreesWithTheObjectiveItReports	Passed	1
coverage	EvaluateAtSeasonEnd_ClampsToTheScaleAtBothEnds	Passed	1
coverage	EvaluateAtSeasonEnd_ExactlyOnTarget_CountsAsMet	Passed	1
coverage	EvaluateAtSeasonEnd_MissedPenalty_ScalesWithPlacesShort	Passed	1
coverage	EvaluateAtSeasonEnd_ObjectiveMet_GainsTheFlatAmount	Passed	1
coverage	EvaluateAttribute_NeutralContext_ReturnsRawValue	Passed	1
coverage	EvaluateAttribute_PartialModifiers_AppliesProduct	Passed	1
coverage	Evaluate_AgentOutsideCorridorNotCounted	Passed	1
coverage	Evaluate_CorrectFlank_LeftWhenBallOnLowYSide	Passed	1
coverage	Evaluate_CorrectFlank_RightWhenBallOnHighYSide	Passed	1
coverage	Evaluate_CounterAtZero_ReturnsEmptyDirective	Passed	1
coverage	Evaluate_CounterAttack_ImmediateEmptyDirective	Passed	1
coverage	Evaluate_CurrentStridePass_CompletesDiscreteEventDwellAndCommits	Passed	1
coverage	Evaluate_DoesNotFireBelowThreshold	Passed	1
coverage	Evaluate_FiresWhenEnoughAgentsInCorridor	Passed	1
coverage	Evaluate_FirstLossTick_SetsAndDecrementsCounter	Passed	1
coverage	Evaluate_FocusBias_LowersThresholdOnPreferredFlank	Passed	1
coverage	Evaluate_FocusBias_UnchangedOnNonPreferredFlank	Passed	1
coverage	Evaluate_GoalkeeperExcludedFromCount	Passed	1
coverage	Evaluate_InPossession_OnlyTwoBehindLine_IsInsufficient	Passed	1
coverage	Evaluate_InPossession_ThreeAtOrBehindLine_IsSufficient	Passed	1
coverage	Evaluate_InactiveAgentsExcludedFromCount	Passed	1
coverage	Evaluate_IsPure_SameInputSameOutput	Passed	1
coverage	Evaluate_NotInPossession_AlwaysSufficient	Passed	1
coverage	Evaluate_PassAtPreviousStrideBoundary_StartsDwell	Passed	1
coverage	Evaluate_PassBeforeCompletedStrideWindow_DoesNotStartBackwardPassDwell	Passed	1
coverage	Evaluate_SetBeforeDecrement_Order	Passed	1
coverage	Evaluate_WeakSideAgentExcludedFromCount	Passed	1
coverage	EventEmission_FirstTouchEventPublishedOnContact	NotExecuted	1
coverage	EventHeaderBytes_Is12	Passed	1
coverage	EventInterface_ShotExecutedEvent_PublishedWithCompletePayload	NotExecuted	1
coverage	EventInterface_TackleCancelled_PublishesCancelledNotExecuted	NotExecuted	1
coverage	EventLogger_CapturesKickEvent	Passed	1
coverage	EventLogger_LogsBounce_EventIsRecorded	Passed	1
coverage	EventQueueCapacity_Positive	Passed	1
coverage	EventSlotMeta_CompareKey_DoesNotUseEventTypeOrdinal	Passed	1
coverage	EventTypeOrdinalWidth_Is1	Passed	1
coverage	EveryClubThatPlayedServesOneMatchOfItsBans	Passed	1
coverage	EveryContact_ResolvesToExactlyOneBallSideAction	Passed	1
coverage	EveryDeclaredSurfaceType_HasEntryInAllFourLookups	Passed	1
coverage	EveryEndSpecificMarking_HasAnExactMirrorAtTheOtherEnd	Passed	1
coverage	EveryFamilyTable_SatisfiesF1Invariants	Passed	1
coverage	EveryMarkingPointLiesOnOrInsideThePitch	Passed	1
coverage	EveryMatchIntentKind_MapsToACommandKind	Passed	1
coverage	EveryNonRectangleMarking_PassesThroughUnchangedAndInOrder	Passed	1
coverage	EveryOutput_IsWithinTheClampedRange	Passed	1
coverage	EveryPreset_SeedsA3ScoringRowFromConstants	Passed	1
coverage	EveryRectangleArrivesWithItsCornersNormalised	Passed	1
coverage	EveryRectangle_BecomesFourEdgesThatCloseIt	Passed	1
coverage	EveryRungIsAMultiplierTheStreamerWillAccept	Passed	1
coverage	EveryRungRoundTripsThroughTryIndexOf	Passed	1
coverage	EveryStaticReadonlyConstant_IsOneOfTheGuardedFour	Passed	1
coverage	Eviction_TiesBreakByOlderWorldTickThenLowerEpisodeId	Passed	1
coverage	ExactlyThePossessingAgentGetsARing_AtBothEnds	Passed	1
coverage	ExceptionFlagsSet_DoNotAffectPin	Passed	1
coverage	ExecutorState_FeedsSnapshotDigest	Passed	1
coverage	ExplicitBalanced_IsBehaviourNeutral_DigestUnchanged	Passed	1
coverage	ExplicitHuman_IsBehaviourNeutral_DigestUnchanged	Passed	1
coverage	ExplicitIdentityPlayerTactic_IsBehaviourNeutral_DigestUnchanged	Passed	1
coverage	Export_GuardsFailLoud	Passed	1
coverage	Export_ProducesSelfContainedDocument	Passed	1
coverage	ExposesPresetsAndOrdinal	Passed	1
coverage	ExternalCap_DemotesLeastRecentlyInteracted_ToColdStore	Passed	1
coverage	ExternalCap_OwnClubNeverLruDemoted	Passed	1
coverage	ExternalCap_SkipsArcPinnedContact_DemotesNextEligible	Passed	1
coverage	ExternalCap_WorldTickTie_DemotesLowestEntityId	Passed	1
coverage	F1_OutOfRangeAgentInARecord_FailsLoud	Passed	1
coverage	F1_UnknownTeamOnATeamCarryingRecord_FailsLoud	Passed	1
coverage	F2_NonFiniteAgentSample_FailsLoud	Passed	1
coverage	F2_NonFiniteBallSample_FailsLoud	Passed	1
coverage	F2_NonFiniteRecordLocation_FailsLoud	Passed	1
coverage	F4231_RowsMatchAppendixA3	Passed	1
coverage	F433_RowsMatchAppendixA2_AndExcludeTheSinglePivot	Passed	1
coverage	F442_RowsMatchAppendixA1	Passed	1
coverage	F6_FirstObservationMayStartAtAnyTick	Passed	1
coverage	F6_RepeatedTick_FailsLoud	Passed	1
coverage	F6_SkippedTick_FailsLoud	Passed	1
coverage	FOV001_CentreTarget_IsVisible	Passed	1
coverage	FOV002_ExactBoundaryEntity_IsVisible	Passed	1
coverage	FOV003_OneStepOutsideBoundary_IsNotVisible	Passed	1
coverage	FOV004_Decisions1Vs20_FovDifference_Is9Point5Degrees	Passed	1
coverage	FOV005_ZeroPressure_NoFovReduction	Passed	1
coverage	FOV006_HalfPressure_Reduces15Degrees	Passed	1
coverage	FOV007_MaxPressure_Decisions1_FloorNotTriggered	Passed	1
coverage	FOV008_BlindSideArc_IsComplementOfEffectiveFov	Passed	1
coverage	FR_EVT_006_CanonicalNoPaddingLayout_Stage0Plus1	NotExecuted	1
coverage	FR_EVT_012_SnapshotRoundTrip_Stage0Plus1	NotExecuted	1
coverage	FR_EVT_013_TierB_Activation_Stage5Plus	NotExecuted	1
coverage	FR_EVT_031_G1_PhaseDigestGolden_Stage0Plus1	NotExecuted	1
coverage	FR_EVT_043_G2_CosmeticDropGolden_Stage0Plus1	NotExecuted	1
coverage	FR_EVT_048_PerPublishZeroAllocation_Stage0Plus1	NotExecuted	1
coverage	FR_EVT_072_Fixed64_Reverification_Stage5Plus	NotExecuted	1
coverage	FR_EVT_077_ReplayIsolation_Stage1Plus	NotExecuted	1
coverage	FR_EVT_080_UnknownOrdinalFixtureLoad_Stage0Plus1	NotExecuted	1
coverage	FR_EVT_081_VersionIncompatibleFixtureLoad_Stage0Plus1	NotExecuted	1
coverage	FailureCause_DisturbedInDuel_DuelDisturbanceAboveThreshold	NotExecuted	1
coverage	FailureCause_MissedContact_BallOutsideReach	NotExecuted	1
coverage	FailureCause_MistimedDive_DiveStartedTooEarly	NotExecuted	1
coverage	FailureCause_OutOfReach_BallBeyondReachEnvelope	NotExecuted	1
coverage	FailureCause_WrongDirection_DiveInWrongDirection	NotExecuted	1
coverage	FailureMode_EmptyCandidateSetProducesZeroShadows	Passed	1
coverage	FailureMode_ExcessiveDisplacementDemotesShadowSlot	Passed	1
coverage	FailureMode_F1_StaleSnapshot_ReturnsUnchangedSlots	Passed	1
coverage	FailureMode_F3_NaNBallPosition_SlotsRemainFinite	Passed	1
coverage	FailureMode_InvariantViolationMinBacklineTriggersF5	Passed	1
coverage	FailureMode_NaNTouchQualitySuppressesBadTouch	Passed	1
coverage	FailureMode_OutOfBoundsClamp_SlotsClamped	Passed	1
coverage	FallLogic_ForceAtFallThreshold_FallProbabilityPositive	Passed	1
coverage	FallLogic_ForceAtStumbleThreshold_StumbleProbabilityPositive	Passed	1
coverage	FallLogic_ForceBelowStumbleThreshold_NoStateChange	Passed	1
coverage	FallLogic_GroundedTriggered_WhenForceExceedsFallThreshold	Passed	1
coverage	FallLogic_Strength20RequiresMoreForceThanStrength1	Passed	1
coverage	FallbackHold_CarriesCorrectAgentId	Passed	1
coverage	FamilyTables_NeverReferenceAGoalkeeperSlot	Passed	1
coverage	FastApproachingBall_Deflects	Passed	1
coverage	FastSeparatingOverlap_DoesNotSignalDeflection	Passed	1
coverage	Fatigue_PropagatesFromAgentStateToErrorCalculation	NotExecuted	1
coverage	FieldsEqual_MatchesOnValuesRegardlessOfApplyOrder	Passed	1
coverage	FilterAvailable_EveryPlayerSuspended_ReturnsNull	Passed	1
coverage	FilterAvailable_NobodySuspended_ReturnsTheSameInstance	Passed	1
coverage	FilterAvailable_NullArguments_Throw	Passed	1
coverage	FilterAvailable_ReducingBelowEighteen_DoesNotThrow_AndDoesNotBackFill	Passed	1
coverage	FilterAvailable_SomeoneSuspended_ReturnsAReducedCopy_PreservingClubIdAndOrder	Passed	1
coverage	FinalThirdXM_IsTwoThirdsOfPitchLength	Passed	1
coverage	FinalizeSession_EmptyCorpus_Throws	Passed	1
coverage	FinalizeSession_ProjectsCompleteRecord	Passed	1
coverage	FinancesViewModel_CopiesOnlyObserverFields	Passed	1
coverage	FindMarker_MismatchedSpans_Throws	Passed	1
coverage	FindMarker_OutsideRadius_ReturnsFalse	Passed	1
coverage	FindMarker_PicksNearestInsideRadius_SkipsNonFinite	Passed	1
coverage	FirstFrame_SeedsPreviousAndCurrentToItself	Passed	1
coverage	FirstProcessedTick_IsOne_AndFirstAiTickIsStride	Passed	1
coverage	FirstTouchAbility_CopiesRawValue	Passed	1
coverage	FirstTouch_IsDeterministicAcrossTwoRuns	Passed	1
coverage	FittedConstants_AreTheA4aRecordedFit	Passed	1
coverage	FittedConstants_MovedOffTheProvisionalValues	Passed	1
coverage	FixtureKey_IsSensitiveToEveryInput	Passed	1
coverage	FixtureKey_ReversedVenue_DiffersFromForward	Passed	1
coverage	Fixtures_AccessorReturnsCopy_NotALiveView	Passed	1
coverage	FlagEnums_EachFlagIsASingleBitWithinTheByteCeiling	Passed	1
coverage	FlagOff_DurableCapture_Succeeds	Passed	1
coverage	FlagOff_TicksDeterministically_AndCommitsNoIntent	Passed	1
coverage	FlagOn_DurableCapture_Succeeds	Passed	1
coverage	FlagOn_RestoreFromNonZeroCursor_ResumesArcStreamDeterministically	Passed	1
coverage	FlagOn_SaveRestoreAdvance_MatchesUninterruptedRun	Passed	1
coverage	FlagOn_StillLatchedTrigger_DoesNotRefireOnRestore	Passed	1
coverage	FlagOn_TwoRuns_AreForwardDeterministic	Passed	1
coverage	FloatFlagTuple_ComputeHash_IsDeterministicAndSensitive	Passed	1
coverage	FloatFlagTuple_Stage0Mono_ComputeHash_MatchesGoldenVector	Passed	1
coverage	FocusPlay_OrdinalsAreStable	Passed	1
coverage	FocusTables_CoverEveryDefinedOrdinal	Passed	1
coverage	ForAgent_InvalidAgent_Throws	Passed	1
coverage	ForAgent_ReturnsPerAgentTactic	Passed	1
coverage	ForLeague_CanonicalizesToAscendingKeys	Passed	1
coverage	ForLeague_CreatesAStateForEveryPlayerOfEveryClub	Passed	1
coverage	ForLeague_RefusesADuplicateClub	Passed	1
coverage	ForLeague_RefusesAnUnresolvableClub	Passed	1
coverage	ForLeague_SeedsTheNeverAdvancedSentinel_NotDefault	Passed	1
coverage	ForTeam_InvalidTeam_Throws	Passed	1
coverage	ForTeam_ReturnsPerTeamTactic	Passed	1
coverage	ForceBallLoose_ExitsControlledState	Passed	1
coverage	ForcedKeeperRelease_ExitsControlled_AndDropsBallAtFeet	Passed	1
coverage	ForcedStartExtremis_TheOnlyGoalkeeper_IsReinstatedIntoTheXi_AndHisBanStalls	Passed	1
coverage	FoulCallProbability_AtThreshold_EqualsTheConfiguredProbability	Passed	1
coverage	FoulCallProbability_NonPositiveOrNonFinite_ReturnsZero	Passed	1
coverage	FoulCallProbability_SaturatesAtOne	Passed	1
coverage	FoulCallProbability_ScalesLinearlyWithForce	Passed	1
coverage	FoulCommittedEvent_OrdinalIs0x05_TierA	Passed	1
coverage	FoulCooldown_DecrementsEachTick	Passed	1
coverage	FoulRateDiagnostic_ReportsRateVersusThreshold	NotExecuted	1
coverage	Foul_RoutesByOffenderAgentTeam_AndMapsLocation	Passed	1
coverage	FovOrientation_FollowsAgentStateFacingDirection	NotExecuted	1
coverage	Fov_RecomputedFreshEachHeartbeat	NotExecuted	1
coverage	Frame_BeforeTheFirstTick_ReportsNotReady	Passed	1
coverage	Frame_DoesNotEnqueueAnything	Passed	1
coverage	FreekickTrajectory_CurvesWithinExpectedRange	Passed	1
coverage	FreshEngine_ReportsNoCardsNoSendingsOffNoSubstitutes	Passed	1
coverage	FreshEngine_ReportsNoRestart	Passed	1
coverage	FreshState_AdvancesWorldDayZero_TTMDDET006	Passed	1
coverage	FreshState_AdvancesWorldDayZero_TTRDET004	Passed	1
coverage	FreshState_ReadsZeroOnAnyDay	Passed	1
coverage	Fresh_StartsFullySecure	Passed	1
coverage	FromArray_WeakFootRating_Untouched	Passed	1
coverage	FromArray_WrongLength_Throws	Passed	1
coverage	FromAssemblies_NullEntry_Throws	Passed	1
coverage	FromAssemblies_NullList_Throws	Passed	1
